0.4,-0.050464,0.023721,-0.50375,0.087183,-0.006715,14.98,-0.22991,1.8926,-1.5814,9.0227,-0.5271,67.376
0.41,-0.055365,0.0064011,-0.52023,0.0043312,-0.00046626,15.658,-0.23176,1.903,-1.5456,9.1048,-0.5319,67.989
0.42,-0.047867,-0.011422,-0.53486,-0.081063,0.0060718,16.342,-0.23357,1.904,-1.5079,9.1805,-0.53632,68.554
0.43,-0.031217,-0.021491,-0.54891,-0.13003,0.010044,17.034,-0.24291,1.9025,-1.468,9.2522,-0.5405,69.089
0.44,-0.013074,-0.019044,-0.564,-0.11873,0.0094471,17.733,-0.25518,1.9068,-1.4264,9.3188,-0.5444,69.587
0.45,-0.0020366,-0.0051082,-0.57938,-0.051387,0.0042406,18.434,-0.26089,1.9139,-1.3837,9.38,-0.54797,70.043
0.46,-0.0033976,0.013685,-0.59312,0.040671,-0.0030727,19.137,-0.26139,1.9134,-1.3402,9.4341,-0.55114,70.448
0.47,-0.016548,0.028138,-0.60532,0.11361,-0.0090364,19.845,-0.26682,1.9017,-1.2956,9.4667,-0.55304,70.691
0.48,-0.035112,0.031199,-0.61797,0.13166,-0.010813,20.559,-0.27902,1.8932,-1.25,9.4966,-0.55478,70.914
0.49,-0.049949,0.021409,-0.63154,0.085374,-0.0072315,21.274,-0.28829,1.8914,-1.2043,9.5236,-0.55636,71.116
0.5,-0.05378,0.0036358,-0.64413,-0.002743,2.3314e-05,21.987,-0.28991,1.887,-1.1588,9.5475,-0.55776,71.295
0.51,-0.044798,-0.013186,-0.65478,-0.08969,0.007328,22.702,-0.29232,1.8739,-1.1131,9.5682,-0.55897,71.449
0.52,-0.027495,-0.02065,-0.6651,-0.13253,0.011215,23.422,-0.30262,1.8599,-1.0668,9.5858,-0.56,71.581
0.53,-0.010562,-0.015118,-0.67648,-0.10949,0.0095683,24.144,-0.31426,1.8532,-1.0204,9.6013,-0.5609,71.696
0.54,-0.002487,0.00056089,-0.68767,-0.031949,0.0029987,24.864,-0.31831,1.8467,-0.97452,9.6081,-0.5613,71.747
0.55,-0.0071819,0.018342,-0.69695,0.061371,-0.0051033,25.581,-0.31908,1.8296,-0.9295,9.5997,-0.56081,71.684
0.56,-0.022139,0.029212,-0.70519,0.12426,-0.010813,26.301,-0.32659,1.8081,-0.88476,9.5905,-0.56027,71.616
0.57,-0.039758,0.027866,-0.71428,0.12535,-0.011288,27.023,-0.33911,1.7928,-0.84041,9.5806,-0.55969,71.542
0.58,-0.051185,0.015153,-0.72383,0.064257,-0.0060292,27.742,-0.34621,1.7832,-0.79715,9.5702,-0.55908,71.464
0.59,-0.050866,-0.0024048,-0.73193,-0.028384,0.0022826,28.456,-0.34687,1.769,-0.7551,9.5595,-0.55846,71.384
0.6,-0.039155,-0.015918,-0.73847,-0.10703,0.0095459,29.172,-0.35124,1.7478,-0.71358,9.5486,-0.55782,71.302
0.61,-0.021991,-0.018744,-0.74532,-0.13297,0.012301,29.89,-0.36303,1.7294,-0.67231,9.5375,-0.55717,71.22
0.62,-0.0079708,-0.0096628,-0.75309,-0.093432,0.0089541,30.607,-0.37315,1.719,-0.63186,9.5269,-0.55656,71.141
0.63,-0.0039589,0.0066757,-0.7601,-0.0082367,0.0010885,31.319,-0.37539,1.7085,-0.59262,9.5177,-0.55602,71.072
0.64,-0.011733,0.02201,-0.76533,0.080805,-0.0073315,32.03,-0.3771,1.6855,-0.55443,9.4885,-0.55431,70.854
0.65,-0.02728,0.028781,-0.77018,0.1305,-0.012358,32.741,-0.38652,1.6611,-0.51696,9.4596,-0.55263,70.639
0.66,-0.042861,0.023896,-0.77602,0.1169,-0.011466,33.453,-0.3987,1.6444,-0.48046,9.4321,-0.55101,70.433
0.67,-0.050898,0.0099467,-0.78191,0.047156,-0.0049149,34.159,-0.40403,1.632,-0.44554,9.4054,-0.54946,70.234
0.68,-0.047711,-0.0061152,-0.78624,-0.044821,0.0040155,34.86,-0.40452,1.6137,-0.41206,9.3794,-0.54794,70.04
0.69,-0.035052,-0.016461,-0.7895,-0.11542,0.011132,35.562,-0.41029,1.5898,-0.37932,9.354,-0.54646,69.85
0.7,-0.019125,-0.016274,-0.79341,-0.13128,0.013143,36.266,-0.42261,1.5704,-0.34716,9.3293,-0.54501,69.665
0.71,-0.007596,-0.0058519,-0.79803,-0.085201,0.0088741,36.966,-0.4318,1.5586,-0.3162,9.3053,-0.54361,69.486
0.72,-0.0058188,0.0096821,-0.80174,0.00053112,0.00035048,37.661,-0.43343,1.5451,-0.28672,9.2818,-0.54224,69.311
0.73,-0.014413,0.022839,-0.80396,0.085839,-0.00836,38.354,-0.43557,1.5241,-0.25818,9.2588,-0.54089,69.139
0.74,-0.029187,0.027466,-0.8061,0.1313,-0.013366,39.049,-0.44541,1.5024,-0.23005,9.2365,-0.53959,68.972
0.75,-0.043112,0.021588,-0.80922,0.11594,-0.012243,39.743,-0.45753,1.485,-0.20276,9.2004,-0.53748,68.703
0.76,-0.049704,0.0081534,-0.81231,0.047578,-0.0053715,40.431,-0.46278,1.4702,-0.17731,9.1592,-0.53508,68.395
0.77,-0.046153,-0.0064331,-0.81403,-0.041994,0.0039536,41.114,-0.46323,1.4498,-0.15353,9.1198,-0.53277,68.1
0.78,-0.034327,-0.015421,-0.81488,-0.11247,0.011571,41.796,-0.46861,1.424,-0.13072,9.0818,-0.53055,67.817
0.79,-0.019759,-0.014888,-0.81637,-0.1325,0.014172,42.478,-0.48075,1.4024,-0.10868,9.0454,-0.52842,67.545
0.8,-0.0090954,-0.0053001,-0.8186,-0.093599,0.010415,43.157,-0.49073,1.3886,-0.087904,9.0105,-0.52639,67.285
0.81,-0.007001,0.0088678,-0.82019,-0.013757,0.0019706,43.83,-0.49311,1.3748,-0.068738,8.9777,-0.52447,67.039
0.82,-0.014183,0.021173,-0.82048,0.071809,-0.0073356,44.5,-0.49435,1.354,-0.050712,8.9461,-0.52262,66.804
0.83,-0.027298,0.026203,-0.82057,0.12611,-0.013596,45.17,-0.50265,1.3307,-0.033215,8.9158,-0.52086,66.578
0.84,-0.040478,0.021932,-0.82157,0.12581,-0.014083,45.841,-0.51526,1.3141,-0.016351,8.8867,-0.51916,66.361
0.85,-0.047954,0.010394,-0.82291,0.071527,-0.008407,46.507,-0.52282,1.3035,-0.00070904,8.8587,-0.51752,66.151
0.86,-0.046627,-0.0032631,-0.82327,-0.012922,0.00090147,47.168,-0.52374,1.2895,0.013611,8.8315,-0.51593,65.948
0.87,-0.037256,-0.01306,-0.82263,-0.091726,0.0098524,47.827,-0.52652,1.2685,0.0272,8.8051,-0.51439,65.751
0.88,-0.023984,-0.014874,-0.82228,-0.13183,0.014821,48.488,-0.53682,1.2479,0.04049,8.7795,-0.51289,65.56
0.89,-0.012556,-0.0080996,-0.82284,-0.11652,0.013608,49.149,-0.54895,1.2348,0.053158,8.7549,-0.51145,65.376
0.9,-0.0077992,0.004257,-0.82338,-0.052731,0.0065918,49.804,-0.5545,1.2255,0.064663,8.731,-0.51006,65.198
0.91,-0.011571,0.016861,-0.82283,0.032619,-0.0031738,50.455,-0.55492,1.2111,0.075101,8.708,-0.50871,65.026
0.92,-0.022137,0.02437,-0.82162,0.10443,-0.011689,51.106,-0.55924,1.1906,0.085101,8.6857,-0.50741,64.859
0.93,-0.034986,0.023748,-0.82099,0.13333,-0.015575,51.759,-0.57072,1.1724,0.094937,8.6642,-0.50616,64.699
0.94,-0.044707,0.015398,-0.82117,0.1076,-0.013075,52.411,-0.58205,1.1619,0.10417,8.6435,-0.50494,64.544
0.95,-0.047316,0.0028809,-0.82105,0.038263,-0.0051375,53.057,-0.58619,1.1535,0.11233,8.6233,-0.50376,64.393
0.96,-0.041881,-0.0085396,-0.81988,-0.046306,0.0048835,53.701,-0.58661,1.1388,0.11964,8.6036,-0.50262,64.246
0.97,-0.030751,-0.014156,-0.81832,-0.11219,0.01303,54.345,-0.59216,1.119,0.12673,8.5847,-0.50151,64.105
0.98,-0.018556,-0.011781,-0.81752,-0.13298,0.016099,54.99,-0.60425,1.1029,0.13356,8.5666,-0.50046,63.97
0.99,-0.010314,-0.0024938,-0.81734,-0.1005,0.01268,55.634,-0.61484,1.0941,0.14698,8.5484,-0.49939,63.834
1,-0.0093151,0.0098509,-0.81664,-0.028176,0.0041068,56.273,-0.61808,1.0863,0.16013,8.5313,-0.49839,63.706
1.01,-0.015836,0.020173,-0.81487,0.055113,-0.0060937,56.91,-0.61866,1.0724,0.17253,8.5172,-0.49757,63.601
1.02,-0.027155,0.024295,-0.81287,0.11662,-0.013993,57.547,-0.62504,1.0497,0.18463,8.4844,-0.49565,63.356
1.03,-0.038632,0.020666,-0.81161,0.1322,-0.016537,58.185,-0.63743,1.0323,0.19616,8.4558,-0.49398,63.142
1.04,-0.045653,0.010874,-0.81084,0.096151,-0.012559,58.82,-0.64752,1.0216,0.20665,8.4258,-0.49223,62.919
1.05,-0.045516,-0.0010917,-0.80947,0.023136,-0.0036339,59.449,-0.65031,1.0112,0.21579,8.397,-0.49055,62.703
1.06,-0.038426,-0.010429,-0.80715,-0.058485,0.0066752,60.076,-0.651,0.9941,0.22395,8.3694,-0.48893,62.497
