0.39,-0.019016,0.070417,-0.70237,0.13328,-0.0080383,1.5243,-0.1576,0.13157,-3.6948,1.0678,-0.06238,7.9736
0.4,-0.020073,0.073776,-0.73969,0.13333,-0.0080656,1.6058,-0.17064,0.13869,-3.7902,1.0956,-0.064007,8.1816
0.41,-0.02105,0.077006,-0.77799,0.13246,-0.0080381,1.6894,-0.18355,0.14686,-3.8855,1.1235,-0.065633,8.3894
0.42,-0.021924,0.080072,-0.81726,0.13061,-0.0079524,1.775,-0.19613,0.15607,-3.9807,1.1513,-0.067256,8.597
0.43,-0.022671,0.08293,-0.85752,0.12772,-0.0078029,1.8628,-0.2082,0.16628,-4.0758,1.179,-0.068878,8.8043
0.44,-0.023267,0.085539,-0.89876,0.12375,-0.007584,1.9525,-0.21957,0.1774,-4.1709,1.2068,-0.070498,9.0113
0.45,-0.023686,0.087857,-0.94098,0.11866,-0.0072923,2.0444,-0.23006,0.18931,-4.2659,1.2345,-0.072116,9.2181
0.46,-0.023906,0.089843,-0.98417,0.11242,-0.0069262,2.1382,-0.23954,0.20185,-4.3609,1.2621,-0.073731,9.4246
0.47,-0.023903,0.091456,-1.0283,0.10503,-0.0064859,2.2341,-0.24786,0.21482,-4.4558,1.2897,-0.075344,9.6308
0.48,-0.023654,0.092658,-1.0735,0.096485,-0.0059727,2.3319,-0.25495,0.228,-4.5508,1.3173,-0.076955,9.8367
0.49,-0.023139,0.093409,-1.1196,0.086811,-0.0053866,2.4317,-0.26074,0.24115,-4.6456,1.3448,-0.078563,10.042
0.5,-0.022337,0.093673,-1.1667,0.076047,-0.0047288,2.5335,-0.26525,0.25399,-4.7405,1.3723,-0.080169,10.247
0.51,-0.021233,0.093421,-1.2147,0.064255,-0.0040032,2.6372,-0.26852,0.26626,-4.8353,1.3997,-0.081772,10.452
0.52,-0.019817,0.092631,-1.2636,0.05152,-0.0032165,2.743,-0.27069,0.27772,-4.9301,1.4271,-0.083372,10.657
0.53,-0.018081,0.091283,-1.3135,0.037949,-0.0023775,2.8507,-0.27193,0.28811,-5.0248,1.4545,-0.08497,10.861
0.54,-0.016021,0.089366,-1.3643,0.023671,-0.0014944,2.9604,-0.27247,0.29725,-5.1195,1.4818,-0.086564,11.065
0.55,-0.013641,0.086879,-1.416,0.0088361,-0.000576,3.072,-0.27258,0.30497,-5.214,1.509,-0.088156,11.268
0.56,-0.010951,0.083828,-1.4686,-0.0063815,0.00036688,3.1857,-0.27259,0.31119,-5.3084,1.5362,-0.089744,11.471
0.57,-0.0079653,0.080232,-1.5221,-0.021785,0.0013221,3.3015,-0.27282,0.3159,-5.4027,1.5633,-0.091328,11.674
0.58,-0.0047094,0.076118,-1.5765,-0.037158,0.0022766,3.4193,-0.27363,0.31917,-5.4969,1.5904,-0.09291,11.876
0.59,-0.0012139,0.071526,-1.6318,-0.052265,0.0032176,3.5392,-0.27535,0.32115,-5.5908,1.6174,-0.094488,12.078
0.6,0.0024813,0.066509,-1.688,-0.066852,0.0041295,3.6612,-0.27828,0.32208,-5.6845,1.6444,-0.096063,12.279
0.61,0.0063287,0.061131,-1.7451,-0.08066,0.0049971,3.7853,-0.28264,0.32227,-5.778,1.6713,-0.097634,12.48
0.62,0.010273,0.055466,-1.8031,-0.09342,0.0058056,3.9116,-0.28859,0.32207,-5.8712,1.6981,-0.099201,12.68
0.63,0.014252,0.049599,-1.862,-0.10486,0.0065409,4.04,-0.29619,0.32191,-5.9642,1.7248,-0.10076,12.88
0.64,0.018195,0.043629,-1.9219,-0.11471,0.007187,4.1706,-0.30541,0.32221,-6.057,1.7515,-0.10232,13.079
0.65,0.022027,0.037661,-1.9827,-0.12271,0.0077247,4.3033,-0.31608,0.3234,-6.1494,1.7781,-0.10387,13.278
0.66,0.025666,0.031809,-2.0444,-0.12863,0.0081375,4.4382,-0.32793,0.32583,-6.2417,1.8046,-0.10542,13.476
0.67,0.029032,0.026192,-2.1071,-0.13226,0.0084123,4.5751,-0.3406,0.3298,-6.3337,1.8311,-0.10697,13.673
0.68,0.03204,0.02093,-2.1708,-0.13342,0.0085353,4.714,-0.35363,0.3355,-6.4256,1.8574,-0.10851,13.87
0.69,0.034607,0.016151,-2.2355,-0.13197,0.0084895,4.8549,-0.36653,0.34298,-6.5173,1.8837,-0.11004,14.066
0.7,0.036655,0.011973,-2.3011,-0.12783,0.0082657,4.9978,-0.37878,0.35216,-6.6089,1.9099,-0.11157,14.262
0.71,0.038116,0.0085103,-2.3678,-0.121,0.007863,5.1425,-0.38993,0.3628,-6.7004,1.9359,-0.1131,14.456
0.72,0.038927,0.0058676,-2.4354,-0.1115,0.0072808,5.289,-0.39955,0.37455,-6.7918,1.9619,-0.11461,14.65
0.73,0.039036,0.0041391,-2.504,-0.099441,0.0065206,5.4373,-0.40738,0.38691,-6.8832,1.9878,-0.11613,14.844
0.74,0.038409,0.0033983,-2.5735,-0.085008,0.0055951,5.5874,-0.41327,0.39935,-6.9745,2.0136,-0.11763,15.036
0.75,0.037028,0.0036977,-2.6439,-0.068451,0.0045251,5.7391,-0.41726,0.41125,-7.0658,2.0393,-0.11914,15.228
0.76,0.03489,0.005069,-2.7152,-0.050084,0.0033304,5.8927,-0.41956,0.42207,-7.1571,2.0649,-0.12063,15.419
0.77,0.032015,0.0075156,-2.7874,-0.030292,0.0020371,6.0479,-0.42055,0.43132,-7.2483,2.0903,-0.12212,15.609
0.78,0.028443,0.01101,-2.8604,-0.0095182,0.0006783,6.205,-0.42075,0.43864,-7.3394,2.1157,-0.1236,15.798
0.79,0.024235,0.015497,-2.9343,0.011741,-0.0007133,6.3639,-0.42078,0.44387,-7.4303,2.1409,-0.12507,15.987
0.8,0.019476,0.02089,-3.0089,0.032947,-0.0021038,6.5248,-0.4213,0.44703,-7.5211,2.166,-0.12654,16.174
0.81,0.01427,0.027071,-3.0844,0.053534,-0.0034582,6.6876,-0.42292,0.44835,-7.6116,2.191,-0.12799,16.361
0.82,0.0087422,0.033894,-3.1607,0.072913,-0.0047423,6.8525,-0.4262,0.44827,-7.7018,2.2158,-0.12945,16.546
0.83,0.0030383,0.041184,-3.2379,0.090494,-0.0059186,7.0194,-0.4315,0.44741,-7.7917,2.2406,-0.13089,16.731
0.84,-0.0026828,0.048745,-3.3159,0.10571,-0.0069514,7.1885,-0.43898,0.44645,-7.8813,2.2652,-0.13233,16.915
0.85,-0.0082519,0.056365,-3.3949,0.11803,-0.0078105,7.3596,-0.44855,0.44613,-7.9706,2.2898,-0.13377,17.098
0.86,-0.013491,0.063814,-3.4748,0.12698,-0.0084625,7.5328,-0.45989,0.44715,-8.0596,2.3142,-0.13519,17.281
0.87,-0.018218,0.070853,-3.5556,0.13216,-0.0088696,7.708,-0.47243,0.45003,-8.1483,2.3384,-0.13661,17.462
0.88,-0.022267,0.077252,-3.6374,0.13331,-0.0090087,7.8851,-0.48546,0.4551,-8.2368,2.3626,-0.13802,17.642
0.89,-0.02548,0.082787,-3.7203,0.13024,-0.0088665,8.064,-0.49817,0.46242,-8.3251,2.3866,-0.13943,17.822
0.9,-0.027718,0.087245,-3.8041,0.12294,-0.0084257,8.2445,-0.50977,0.47173,-8.4133,2.4105,-0.14082,18
0.91,-0.028872,0.090448,-3.8889,0.11152,-0.0076891,8.4267,-0.5196,0.48254,-8.5014,2.4343,-0.14221,18.177
0.92,-0.02887,0.092251,-3.9746,0.096268,-0.0066773,8.6103,-0.5272,0.49411,-8.5895,2.4578,-0.14359,18.354
0.93,-0.027671,0.09255,-4.0613,0.077592,-0.0054137,8.7955,-0.53242,0.50558,-8.6776,2.4813,-0.14495,18.529
0.94,-0.025282,0.091295,-4.1488,0.056058,-0.0039415,8.982,-0.5354,0.51609,-8.7657,2.5046,-0.14631,18.702
0.95,-0.02175,0.088491,-4.2371,0.032359,-0.0023141,9.1701,-0.53664,0.52486,-8.8537,2.5277,-0.14767,18.875
0.96,-0.017169,0.084199,-4.3261,0.0072872,-0.00058644,9.3598,-0.53685,0.53135,-8.9415,2.5507,-0.14901,19.047
0.97,-0.011674,0.078542,-4.4159,-0.018273,0.0011779,9.5511,-0.53693,0.53531,-9.0292,2.5735,-0.15034,19.217
0.98,-0.0054453,0.071701,-4.5065,-0.04338,0.002916,9.7442,-0.53783,0.53686,-9.1167,2.5962,-0.15167,19.387
0.99,0.0013005,0.06391,-4.5979,-0.067068,0.0045648,9.9392,-0.5404,0.53645,-9.2039,2.6187,-0.15298,19.555
1,0.008315,0.055448,-4.69,-0.088382,0.0060653,10.136,-0.54524,0.53486,-9.2908,2.6411,-0.15429,19.722
1.01,0.015323,0.046633,-4.783,-0.10641,0.0073587,10.335,-0.55263,0.53306,-9.3773,2.6633,-0.15559,19.888
1.02,0.022036,0.037814,-4.8768,-0.12033,0.0083854,10.536,-0.56247,0.53206,-9.4634,2.6854,-0.15688,20.053
1.03,0.028166,0.029347,-4.9716,-0.12947,0.0090995,10.739,-0.57424,0.53276,-9.5492,2.7073,-0.15816,20.216
1.04,0.033429,0.021596,-5.0674,-0.13331,0.0094512,10.944,-0.58709,0.53581,-9.6348,2.729,-0.15943,20.379
1.05,0.037573,0.014908,-5.1642,-0.13156,0.0094048,11.15,-0.60001,0.54146,-9.7201,2.7506,-0.16069,20.54
1.06,0.040387,0.0095913,-5.262,-0.12416,0.008951,11.358,-0.6119,0.54952,-9.8053,2.772,-0.16194,20.7
1.07,0.041708,0.0059164,-5.3607,-0.11132,0.0080857,11.567,-0.62184,0.55939,-9.8905,2.7932,-0.16318,20.858
1.08,0.041442,0.0040806,-5.4604,-0.093493,0.006841,11.778,-0.62924,0.57012,-9.9756,2.8142,-0.1644,21.015
1.09,0.039562,0.0042078,-5.5609,-0.071373,0.0052673,11.99,-0.63392,0.58057,-10.061,2.835,-0.16562,21.17
1.1,0.036115,0.0063344,-5.6623,-0.04588,0.0034331,12.202,-0.63619,0.58964,-10.146,2.8556,-0.16682,21.324
1.11,0.031225,0.0104,-5.7643,-0.018117,0.0014274,12.417,-0.6368,0.59643,-10.231,2.8761,-0.16802,21.477
1.12,0.025086,0.016255,-5.8671,0.010676,-0.00065978,12.632,-0.63683,0.60044,-10.316,2.8963,-0.1692,21.628
1.13,0.01796,0.023654,-5.9705,0.039169,-0.0027323,12.849,-0.63747,0.60165,-10.401,2.9164,-0.17037,21.778
1.14,0.010169,0.032272,-6.0747,0.065993,-0.0046958,13.068,-0.63982,0.60056,-10.485,2.9362,-0.17153,21.926
1.15,0.0020789,0.041714,-6.1796,0.089812,-0.0064596,13.289,-0.64469,0.59808,-10.569,2.9559,-0.17268,22.072
1.16,-0.0059111,0.051533,-6.2853,0.10939,-0.0079429,13.511,-0.65243,0.59544,-10.653,2.9752,-0.17381,22.217
1.17,-0.013387,0.061246,-6.3919,0.12363,-0.0090617,13.736,-0.66279,0.59388,-10.736,2.9944,-0.17493,22.36
1.18,-0.019947,0.070363,-6.4994,0.13172,-0.0097494,13.962,-0.67506,0.59444,-10.819,3.0134,-0.17604,22.502
1.19,-0.025223,0.078404,-6.608,0.1331,-0.0099501,14.19,-0.68807,0.59777,-10.902,3.0321,-0.17713,22.642
1.2,-0.028903,0.084931,-6.7176,0.12757,-0.0096261,14.419,-0.70052,0.60392,-10.984,3.0506,-0.17821,22.78
1.21,-0.030757,0.089574,-6.8281,0.11531,-0.0087819,14.649,-0.71117,0.61234,-11.067,3.0688,-0.17928,22.916
1.22,-0.030645,0.092046,-6.9395,0.096863,-0.007441,14.88,-0.71915,0.62201,-11.149,3.0867,-0.18032,23.05
1.23,-0.02854,0.092182,-7.0518,0.073136,-0.0056777,15.112,-0.72416,0.63158,-11.232,3.1044,-0.18136,23.182
1.24,-0.024519,0.089931,-7.1649,0.045332,-0.0035835,15.345,-0.72649,0.63973,-11.314,3.1219,-0.18238,23.312
1.25,-0.01877,0.085382,-7.2786,0.014913,-0.0012798,15.579,-0.72703,0.64538,-11.397,3.1391,-0.18339,23.441
1.26,-0.011582,0.078752,-7.393,-0.016487,0.0011072,15.814,-0.72709,0.64796,-11.479,3.1561,-0.18438,23.568
1.27,-0.0033333,0.07038,-7.508,-0.047141,0.0034488,16.05,-0.72805,0.64748,-11.562,3.1726,-0.18534,23.691
1.28,0.0055222,0.060716,-7.6237,-0.075292,0.0056195,16.288,-0.73118,0.64422,-11.643,3.1865,-0.18615,23.795
1.29,0.014475,0.050291,-7.7401,-0.099288,0.0075003,16.528,-0.73722,0.63987,-11.725,3.1999,-0.18693,23.895
1.3,0.023003,0.039687,-7.8574,-0.11769,0.0089882,16.768,-0.74631,0.63644,-11.806,3.2151,-0.18782,24.008
1.31,0.030581,0.029513,-7.9756,-0.12933,0.0099848,17.011,-0.75788,0.63481,-11.887,3.23,-0.18869,24.119
1.32,0.036734,0.020366,-8.0948,-0.13341,0.010415,17.255,-0.77077,0.63626,-11.968,3.2459,-0.18962,24.238
1.33,0.041059,0.012806,-8.215,-0.12958,0.010226,17.5,-0.7835,0.64083,-12.048,3.2619,-0.19056,24.358
1.34,0.043257,0.0073117,-8.3361,-0.11795,0.0094053,17.746,-0.79462,0.64845,-12.128,3.2793,-0.19157,24.488
1.35,0.043164,0.0042533,-8.4582,-0.099112,0.0079864,17.993,-0.80301,0.65873,-12.209,3.3012,-0.19285,24.651
1.36,0.040748,0.0038673,-8.5811,-0.074082,0.0060424,18.241,-0.80823,0.66922,-12.289,3.3233,-0.19415,24.817
1.37,0.036118,0.0062246,-8.7047,-0.044314,0.0036987,18.491,-0.81057,0.67845,-12.369,3.3463,-0.19549,24.988
1.38,0.029521,0.011224,-8.829,-0.011575,0.0011019,18.742,-0.81104,0.68518,-12.449,3.3698,-0.19686,25.164
1.39,0.021336,0.01859,-8.9539,0.022123,-0.0015822,18.994,-0.81115,0.68882,-12.529,3.3941,-0.19828,25.345
1.4,0.012057,0.027885,-9.0793,0.05464,-0.0041889,19.249,-0.81249,0.68945,-12.609,3.4185,-0.19971,25.527
1.41,0.0022652,0.038532,-9.2054,0.083828,-0.006558,19.506,-0.81642,0.68837,-12.688,3.4444,-0.20122,25.721
1.42,-0.0073939,0.049842,-9.3323,0.10766,-0.0085359,19.765,-0.82363,0.68661,-12.767,3.4697,-0.2027,25.909
1.43,-0.016262,0.061063,-9.46,0.12439,-0.0099884,20.027,-0.83396,0.68653,-12.845,3.4971,-0.2043,26.114
1.44,-0.023698,0.071413,-9.5887,0.13266,-0.010783,20.291,-0.8464,0.68882,-12.923,3.5236,-0.20584,26.312
1.45,-0.029146,0.080147,-9.7183,0.13169,-0.010836,20.558,-0.85936,0.69489,-13,3.5519,-0.2075,26.523
1.46,-0.03217,0.086602,-9.849,0.12135,-0.010102,20.826,-0.87106,0.70402,-13.077,3.5798,-0.20913,26.731
1.47,-0.032502,0.09026,-9.9806,0.10216,-0.0086057,21.096,-0.88002,0.71577,-13.154,3.6099,-0.21089,26.957
1.48,-0.030062,0.090792,-10.113,0.075347,-0.0064383,21.368,-0.88553,0.72701,-13.231,3.6364,-0.21244,27.154
1.49,-0.02498,0.088097,-10.246,0.042746,-0.0037602,21.641,-0.88787,0.73862,-13.308,3.6707,-0.21444,27.41
1.5,-0.017579,0.082308,-10.38,0.0066298,-0.00076796,21.917,-0.88825,0.7473,-13.384,3.7052,-0.21645,27.668
1.51,-0.0083633,0.073816,-10.514,-0.030332,0.0023115,22.195,-0.88848,0.75294,-13.46,3.742,-0.2186,27.942
1.52,0.0020036,0.063241,-10.648,-0.065278,0.0052481,22.476,-0.89049,0.75521,-13.536,3.7778,-0.2207,28.21
1.53,0.012736,0.051395,-10.784,-0.095354,0.0078208,22.761,-0.89569,0.7563,-13.611,3.8161,-0.22294,28.496
1.54,0.022972,0.039231,-10.92,-0.11794,0.0098173,23.049,-0.90454,0.75747,-13.685,3.8537,-0.22513,28.777
1.55,0.031849,0.027769,-11.057,-0.13088,0.011054,23.34,-0.91631,0.76141,-13.759,3.8935,-0.22745,29.074
1.56,0.038571,0.018023,-11.195,-0.13275,0.011367,23.635,-0.9293,0.76865,-13.832,3.9325,-0.22973,29.365
1.57,0.042503,0.010895,-11.334,-0.12305,0.010684,23.933,-0.94132,0.78003,-13.904,3.9737,-0.23214,29.673
1.58,0.043228,0.0071011,-11.474,-0.10231,0.0090056,24.233,-0.95047,0.79378,-13.977,4.0144,-0.23452,29.977
1.59,0.040609,0.0070676,-11.614,-0.072108,0.0064642,24.535,-0.95582,0.80822,-14.049,4.0565,-0.23697,30.291
1.6,0.034806,0.010888,-11.755,-0.034963,0.003279,24.84,-0.95774,0.82159,-14.12,4.1018,-0.23962,30.63
1.61,0.026277,0.018287,-11.897,0.0058743,-0.00025229,25.148,-0.9579,0.83185,-14.191,4.149,-0.24238,30.982
1.62,0.015745,0.028619,-12.039,0.046609,-0.0038037,25.46,-0.95863,0.83858,-14.262,4.1981,-0.24525,31.349
1.63,0.0041656,0.040913,-12.182,0.083223,-0.0070398,25.776,-0.96216,0.84226,-14.332,4.2466,-0.24808,31.711
1.64,-0.0073491,0.053953,-12.325,0.11186,-0.0096465,26.097,-0.96968,0.84577,-14.401,4.2975,-0.25106,32.091
1.65,-0.017617,0.066379,-12.469,0.12921,-0.011329,26.422,-0.98083,0.85101,-14.468,4.3479,-0.254,32.467
1.66,-0.025524,0.076834,-12.614,0.133,-0.011855,26.751,-0.99376,0.86042,-14.536,4.4004,-0.25707,32.859
1.67,-0.030148,0.084095,-12.76,0.12231,-0.011075,27.085,-1.0058,0.87389,-14.602,4.4529,-0.26014,33.251
1.68,-0.030896,0.087247,-12.907,0.097854,-0.0090099,27.421,-1.0146,0.89016,-14.668,4.5061,-0.26324,33.649
1.69,-0.027587,0.085815,-13.054,0.061987,-0.0058559,27.761,-1.019,0.9068,-14.733,4.5608,-0.26644,34.057
1.7,-0.020493,0.079854,-13.202,0.018516,-0.0019653,28.104,-1.0201,0.92071,-14.798,4.6156,-0.26964,34.466
1.71,-0.010335,0.069988,-13.351,-0.027645,0.0022032,28.45,-1.0203,0.92993,-14.862,4.6688,-0.27275,34.864
1.72,0.0017736,0.057354,-13.499,-0.070987,0.0061698,28.802,-1.0224,0.93675,-14.926,4.7288,-0.27626,35.312
1.73,0.014414,0.043491,-13.648,-0.106,0.009456,29.159,-1.0287,0.94204,-14.988,4.7899,-0.27982,35.768
1.74,0.026018,0.030175,-13.798,-0.12783,0.011632,29.521,-1.0393,0.94928,-15.049,4.8534,-0.28353,36.242
1.75,0.035038,0.019224,-13.949,-0.13299,0.012326,29.889,-1.0522,0.9603,-15.109,4.9163,-0.28721,36.712
1.76,0.040192,0.012223,-14.101,-0.12013,0.01134,30.262,-1.0641,0.97633,-15.168,4.9815,-0.29102,37.199
1.77,0.040667,0.010293,-14.253,-0.090378,0.0087062,30.638,-1.0721,0.99509,-15.226,5.0472,-0.29486,37.689
1.78,0.036272,0.013857,-14.406,-0.047394,0.0047545,31.019,-1.0754,1.0131,-15.283,5.1131,-0.2987,38.181
1.79,0.027498,0.022521,-14.56,0.0030104,5.1001e-05,31.403,-1.0758,1.0275,-15.34,5.1799,-0.3026,38.68
1.8,0.015489,0.03508,-14.713,0.053591,-0.0047256,31.793,-1.0767,1.0372,-15.395,5.2475,-0.30656,39.185
1.81,0.0019385,0.049658,-14.867,0.096588,-0.0088738,32.188,-1.0814,1.0435,-15.45,5.3146,-0.31048,39.686
1.82,-0.011109,0.063966,-15.021,0.12489,-0.011749,32.59,-1.091,1.05,-15.503,5.3806,-0.31433,40.179
1.83,-0.021553,0.075639,-15.176,0.13324,-0.01281,32.998,-1.1037,1.0624,-15.554,5.455,-0.31868,40.735
1.84,-0.02761,0.08261,-15.333,0.11944,-0.011727,33.412,-1.1156,1.0803,-15.604,5.5314,-0.32314,41.305
1.85,-0.028135,0.08351,-15.49,0.085008,-0.0085557,33.83,-1.1233,1.1009,-15.654,5.6081,-0.32762,41.877
1.86,-0.022888,0.077999,-15.647,0.035235,-0.0037962,34.252,-1.1258,1.1206,-15.702,5.6864,-0.3322,42.462
1.87,-0.012618,0.066926,-15.804,-0.021501,0.0017158,34.68,-1.126,1.1357,-15.749,5.7655,-0.33681,43.053
1.88,0.00099633,0.052246,-15.962,-0.07502,0.0070058,35.114,-1.1281,1.1458,-15.795,5.8449,-0.34145,43.646
1.89,0.015537,0.036721,-16.119,-0.11498,0.011099,35.555,-1.1354,1.1538,-15.839,5.9232,-0.34603,44.23
1.9,0.02825,0.023412,-16.278,-0.13293,0.013163,36.004,-1.1474,1.1651,-15.881,6.0032,-0.3507,44.828
1.91,0.036549,0.015116,-16.437,-0.1243,0.012604,36.459,-1.1599,1.1818,-15.922,6.0829,-0.35536,45.423
1.92,0.038623,0.013731,-16.597,-0.089889,0.0093634,36.919,-1.1683,1.2024,-15.961,6.1635,-0.36007,46.025
1.93,0.033884,0.019742,-16.758,-0.036122,0.0040471,37.383,-1.1712,1.2214,-16,6.2415,-0.36462,46.608
1.94,0.023152,0.032008,-16.918,0.026108,-0.0022209,37.853,-1.1714,1.2381,-16.037,6.3315,-0.36988,47.28
1.95,0.0085549,0.047905,-17.078,0.083384,-0.0081083,38.33,-1.1741,1.2496,-16.072,6.422,-0.37517,47.955
1.96,-0.006786,0.063819,-17.238,0.12236,-0.012319,38.816,-1.1826,1.26,-16.105,6.513,-0.38048,48.635
1.97,-0.019335,0.075929,-17.399,0.13292,-0.013752,39.309,-1.1953,1.2746,-16.136,6.6034,-0.38576,49.31
1.98,-0.026005,0.081127,-17.562,0.11131,-0.011832,39.81,-1.2065,1.2948,-16.166,6.6938,-0.39104,49.985
1.99,-0.025004,0.077881,-17.724,0.061745,-0.0068535,40.315,-1.212,1.3169,-16.194,6.7839,-0.39631,50.658
2,-0.016381,0.066819,-17.887,-0.0040909,-3.4881e-05,40.825,-1.2127,1.335,-16.22,6.8736,-0.40155,51.328
2.01,-0.002114,0.05072,-18.049,-0.06965,0.0068893,41.342,-1.2142,1.3466,-16.245,6.9629,-0.40677,51.994
2.02,0.014232,0.033859,-18.211,-0.11737,0.012147,41.868,-1.2214,1.3554,-16.267,7.0518,-0.41196,52.659
2.03,0.028283,0.020922,-18.373,-0.13329,0.014235,42.402,-1.2337,1.3674,-16.288,7.1382,-0.41701,53.303
2.04,0.036041,0.015726,-18.537,-0.11165,0.012294,42.943,-1.2451,1.388,-16.306,7.235,-0.42266,54.026
