0,0,0,0,1.5484e-11,330,0
0.01001,0,0,0,1.2536e-05,330,0
0.02002,0,0,0,8.4783e-05,330,0
0.03003,0,0,0,0.0019936,330,0
0.04004,0,0,0,0.00021262,330,0
0.05005,0,0,0,0,0,0
0.06006,0,0,0,0.00099561,330,0
0.07007,0,0,0,0.0010033,330,0
0.08008,0,0,0,0.0012592,330,0
0.09009,0,0,0,0.0019501,330,0
0.1001,0,0,0,0.0026121,330,0
0.11011,0,0,0,0.0029103,330,0
0.12012,0,0,0,0.0030623,330,0
0.13013,0,0,0,0.0062868,330,0
0.14014,0,0,0,0.0044713,330,0
0.15015,0,0,0,0.0057193,330,0
0.16016,0,0,0,0.0060564,330,0
0.17017,0,0,0,0.0078875,330,0
0.18018,0,0,0,0.0080629,330,0
0.19019,0,0,0,0.0096083,330,0
0.2002,0,0,0,0.010876,330,0
0.21021,0,0,0,0.011187,330,0
0.22022,0,0,0,0.012701,330,0
0.23023,0,0,0,0.01372,330,0
0.24024,0,0,0,0.014372,330,0
0.25025,0,0,0,0.015955,330,0
0.26026,0,0,0,0.017456,330,0
0.27027,0,0,0,0.018574,330,0
0.28028,0,0,0,0.019983,330,0
0.29029,0,0,0,0.021161,330,0
0.3003,0,0,0,0.022482,330,0
0.31031,0,0,0,0.023799,330,0
0.32032,0,0,0,0.025069,330,0
0.33033,0,0,0,0.026256,323.74,0
0.34034,0,0,0,0.027531,315.73,0
0.35035,0,0,0,0.028715,308.38,0
0.36036,0,0,0,0.029854,302.42,0
0.37037,0,0,0,0.031003,296.79,0
0.38038,0,0,0,0.032655,287.79,0
0.39039,0,0,0,0.03373,276.54,0
0.4004,0,0,0,0.034869,273.09,0
0.41041,0,0,0,0.03587,267.98,0
0.42042,0,0,0,0.037547,259.43,0
0.43043,0,0,0,0.038518,251.26,0
0.44044,0,0,0,0.039218,246.25,0
0.45045,0,0,0,0.040732,238.06,0
0.46046,0,0,0,0.041741,232.3,0
0.47047,0,0,0,0.04254,227.11,0
0.48048,0,0,0,0.043546,217.24,0
0.49049,0,0,0,0.044365,212.16,0
0.5005,0,0,0,0.045675,204.66,0
0.51051,0,0,0,0.046389,199.65,0
0.52052,0,0,0,0.046898,195.31,0
0.53053,0,0,0,0.047963,187.87,0
0.54054,0,0,0,0.048714,183.35,0
0.55055,0,0,0,0.050145,172.02,0
0.56056,0,0,0,0.049925,169.49,0
0.57057,0,0,0,0.050793,163.09,0
0.58058,0,0,0,0.051396,159.14,0
0.59059,0,0,0,0.05195,153.46,0
0.6006,0,0,0,0.052209,146.46,0
0.61061,0,0,0,0.052916,141.31,0
0.62062,0,0,0,0.053376,137.24,0
0.63063,0,0,0,0.053601,133.68,0
0.64064,0,0,0,0.053872,129.23,0
0.65065,0,0,0,0.054221,125.45,0
0.66066,0,0,0,0.05471,120.31,0
0.67067,0,0,0,0.054765,114.21,0
0.68068,0,0,0,0.054902,109.97,0
0.69069,0,0,0,0.055181,106.5,0
0.7007,0,0,0,0.055424,102.25,0
0.71071,0,0,0,0.05532,98.867,0
0.72072,0,0,0,0.055302,96.36,0
0.73073,0,0,0,0.055589,91.707,0
