0,0,0,0,1.5442e-11,330,0
0.01001,0,0,0,1.2506e-05,330,0
0.02002,0,0,0,8.4801e-05,330,0
0.03003,0,0,0,0.00012016,330,0
0.04004,0,0,0,0.00012018,330,0
0.05005,0,0,0,0.00031054,330,0
0.06006,0,0,0,0,0,0
0.07007,0,0,0,0,0,0
0.08008,0,0,0,0,0,0
0.09009,0,0,0,0.00057512,330,0
0.1001,0,0,0,0.0020705,330,0
0.11011,0,0,0,0.0029184,330,0
0.12012,0,0,0,0.0029305,330,0
0.13013,0,0,0,0.0037722,330,0
0.14014,0,0,0,0,0,0
0.15015,0,0,0,0,0,0
0.16016,0,0,0,0.0043254,330,0
0.17017,0,0,0,0.0071958,330,0
0.18018,0,0,0,0.013808,327.14,0
0.19019,0,0,0,0.0090293,330,0
0.2002,0,0,0,0.011038,330,0
0.21021,0,0,0,0.011573,330,0
0.22022,0,0,0,0.013233,330,0
0.23023,0,0,0,0.013804,330,0
0.24024,0,0,0,0.014939,328.97,0
0.25025,0,0,0,0,0,0
0.26026,0,0,0,0.015548,325.38,0
0.27027,0,0,0,0.019889,298.18,0
0.28028,0,0,0,0.019918,297.41,0
0.29029,0,0,0,0.021015,292.04,0
0.3003,0,0,0,0,0,0
0.31031,0,0,0,0.025645,278.93,0
0.32032,0,0,0,0.025661,271.51,0
0.33033,0,0,0,0.026776,267.1,0
0.34034,0,0,0,0.02735,265.32,0
0.35035,0,0,0,0.03135,252.89,0
0.36036,0,0,0,0.032463,247.94,0
0.37037,0,0,0,0,0,0
0.38038,0,0,0,0.036729,238.93,0
0.39039,0,0,0,0.037911,232.74,0
0.4004,0,0,0,0,0,0
0.41041,0,0,0,0.03851,231.32,0
0.42042,0,0,0,0.04272,224.26,0
0.43043,0,0,0,0.04392,218.4,0
0.44044,0,0,0,0,0,0
0.45045,0,0,0,0.048763,209.64,0
0.46046,0,0,0,0.049829,206.09,0
0.47047,0,0,0,0,0,0
0.48048,0,0,0,0.054135,199.39,0
0.49049,0,0,0,0.055204,196.29,0
0.5005,0,0,0,0,0,0
0.51051,0,0,0,0.059509,190.34,0
0.52052,0,0,0,0.060662,187.47,0
0.53053,0,0,0,0,0,0
0.54054,0,0,0,0.064135,183.06,0
0.55055,0,0,0,0.066352,179.06,0
0.56056,0,0,0,0,0,0
0.57057,0,0,0,0.070601,174.28,0
0.58058,0,0,0,0.07162,172.27,0
0.59059,0,0,0,0,0,0
0.6006,0,0,0,0.075715,168.6,0
0.61061,0,0,0,0.076849,166.06,0
0.62062,0,0,0,0,0,0
0.63063,0,0,0,0.081398,168.44,0
0.64064,0,0,0,0.08244,160.52,0
0.65065,0,0,0,0.082962,160.04,0
0.66066,0,0,0,0.086614,156.61,0
0.67067,0,0,0,0.087538,155.81,0
0.68068,0,0,0,0.091243,153.13,0
0.69069,0,0,0,0.092363,151.32,0
0.7007,0,0,0,0,0,0
0.71071,0,0,0,0.096856,147.92,0
0.72072,0,0,0,0.097895,146.73,0
0.73073,0,0,0,0,0,0
0.74074,0,0,0,0.10206,144.36,0
0.75075,0,0,0,0.10304,143.2,0
0.76076,0,0,0,0.10596,141.86,0
0.77077,0,0,0,0.10694,140.47,0
0.78078,0,0,0,0.10805,139.86,0
0.79079,0,0,0,0.11138,138.53,0
0.8008,0,0,0,0.11248,137.1,0
0.81081,0,0,0,0.11354,136.56,0
0.82082,0,0,0,0.11669,135.2,0
0.83083,0,0,0,0.11872,133.48,0
0.84084,0,0,0,0,0,0
0.85085,0,0,0,0.12253,131.68,0
0.86086,0,0,0,0.12361,131.08,0
0.87087,0,0,0,0.12415,130.72,0
0.88088,0,0,0,0.12794,129.89,0
0.89089,0,0,0,0.12903,129.05,0
0.9009,0,0,0,0.12958,128.71,0
0.91091,0,0,0,0.13342,127.44,0
0.92092,0,0,0,0.13437,127.13,0
0.93093,0,0,0,0.13819,126.06,0
0.94094,0,0,0,0.13922,125.28,0
0.95095,0,0,0,0,0,0
0.96096,0,0,0,0.14332,124.25,0
0.97097,0,0,0,0.14444,123.55,0
0.98098,0,0,0,0,0,0
0.99099,0,0,0,0.14893,123.99,0
1.001,0,0,0,0.14988,122.12,0
1.011,0,0,0,0.15276,121.82,0
1.021,0,0,0,0.15471,120.67,0
1.031,0,0,0,0,0,0
1.041,0,0,0,0.15868,120.13,0
1.0511,0,0,0,0.15978,119.37,0
1.0611,0,0,0,0,0,0
1.0711,0,0,0,0.16409,118.34,0
1.0811,0,0,0,0.16517,118.17,0
1.0911,0,0,0,0.16565,117.9,0
1.1011,0,0,0,0.16903,117.77,0
1.1111,0,0,0,0.17003,117,0
1.1211,0,0,0,0.17303,116.94,0
1.1311,0,0,0,0.17403,116.05,0
1.1411,0,0,0,0.17514,116.16,0
1.1512,0,0,0,0.17847,116.87,0
1.1612,0,0,0,0.18058,116.34,0
1.1712,0,0,0,0,0,0
1.1812,0,0,0,0.18459,114.84,0
1.1912,0,0,0,0.18552,116.5,0
1.2012,0,0,0,0.18599,116.37,0
1.2112,0,0,0,0.18926,116.63,0
1.2212,0,0,0,0.19041,116.63,0
1.2312,0,0,0,0.19099,116.69,0
1.2412,0,0,0,0.19502,116.85,0
1.2513,0,0,0,0.19601,116.98,0
1.2613,0,0,0,0.19895,117.83,0
1.2713,0,0,0,0.19993,116.65,0
1.2813,0,0,0,0.20111,116.74,0
1.2913,0,0,0,0.20464,113.95,0
1.3013,0,0,0,0.20582,116.55,0
1.3113,0,0,0,0.20682,116.8,0
1.3213,0,0,0,0.21084,110.98,0
1.3313,0,0,0,0.21182,116.75,0
1.3413,0,0,0,0,0,0
1.3514,0,0,0,0.21577,111,0
1.3614,0,0,0,0.21673,116.82,0
1.3714,0,0,0,0.21962,115.34,0
1.3814,0,0,0,0.22059,116.69,0
1.3914,0,0,0,0.22169,117.09,0
1.4014,0,0,0,0.22499,118.7,0
1.4114,0,0,0,0.22609,117.72,0
1.4214,0,0,0,0.22713,117.93,0
1.4314,0,0,0,0.23026,118.79,0
1.4414,0,0,0,0.23235,118.89,0
1.4515,0,0,0,0,0,0
1.4615,0,0,0,0.23655,120.1,0
1.4715,0,0,0,0.23773,120.04,0
1.4815,0,0,0,0,0,0
1.4915,0,0,0,0.24129,121.3,0
1.5015,0,0,0,0.2435,121.51,0
1.5115,0,0,0,0,0,0
1.5215,0,0,0,0.24762,123.05,0
1.5315,0,0,0,0.24869,123.06,0
1.5415,0,0,0,0,0,0
1.5516,0,0,0,0.25297,124.88,0
1.5616,0,0,0,0.25417,124.86,0
1.5716,0,0,0,0,0,0
1.5816,0,0,0,0.25777,126.53,0
1.5916,0,0,0,0.26003,126.97,0
1.6016,0,0,0,0,0,0
1.6116,0,0,0,0.26428,128.54,0
1.6216,0,0,0,0.26535,128.86,0
1.6316,0,0,0,0,0,0
1.6416,0,0,0,0.26967,133.5,0
1.6517,0,0,0,0.27094,131.08,0
1.6617,0,0,0,0,0,0
1.6717,0,0,0,0.27157,131.43,0
1.6817,0,0,0,0.27601,131.16,0
1.6917,0,0,0,0.27709,133.93,0
1.7017,0,0,0,0.27763,133.98,0
1.7117,0,0,0,0.28141,137.32,0
1.7217,0,0,0,0.28265,135.67,0
1.7317,0,0,0,0,0,0
1.7417,0,0,0,0.28759,137.07,0
1.7518,0,0,0,0.28882,137.83,0
1.7618,0,0,0,0,0,0
1.7718,0,0,0,0.29254,139.19,0
1.7818,0,0,0,0.29377,139.45,0
1.7918,0,0,0,0.29495,139.95,0
1.8018,0,0,0,0.29554,140.18,0
1.8118,0,0,0,0.29968,141.84,0
1.8218,0,0,0,0.30077,142.36,0
1.8318,0,0,0,0.30132,142.58,0
1.8418,0,0,0,0.30517,144.19,0
1.8519,0,0,0,0.30642,144.7,0
1.8619,0,0,0,0,0,0
1.8719,0,0,0,0.31143,146.73,0
1.8819,0,0,0,0.31264,147.28,0
1.8919,0,0,0,0,0,0
1.9019,0,0,0,0.31631,148.73,0
1.9119,0,0,0,0.31753,149.3,0
1.9219,0,0,0,0.31865,149.77,0
1.9319,0,0,0,0.32201,151.09,0
1.9419,0,0,0,0.32313,151.38,0
1.952,0,0,0,0.32437,151.75,0
1.962,0,0,0,0,0,0
1.972,0,0,0,0.32935,153.18,0
1.982,0,0,0,0.33058,153.65,0
1.992,0,0,0,0,0,0
2.002,0,0,0,0.33429,155.05,0
2.012,0,0,0,0.33553,155.52,0
2.022,0,0,0,0.33667,155.93,0
2.032,0,0,0,0.34012,157.16,0
2.042,0,0,0,0.34126,157.66,0
2.0521,0,0,0,0.34254,158.1,0
2.0621,0,0,0,0,0,0
2.0721,0,0,0,0.34764,159.81,0
2.0821,0,0,0,0.3489,160.38,0
2.0921,0,0,0,0,0,0
2.1021,0,0,0,0.35271,161.55,0
2.1121,0,0,0,0.35397,162.19,0
2.1221,0,0,0,0.35514,162.6,0
2.1321,0,0,0,0.35572,162.83,0
2.1421,0,0,0,0.35979,164.13,0
2.1522,0,0,0,0.36108,164.68,0
2.1622,0,0,0,0,0,0
2.1722,0,0,0,0.36626,166.28,0
2.1822,0,0,0,0.36754,166.85,0
2.1922,0,0,0,0,0,0
2.2022,0,0,0,0.36819,167.11,0
2.2122,0,0,0,0.3727,164.97,0
2.2222,0,0,0,0.37384,168.56,0
2.2322,0,0,0,0.37442,168.7,0
2.2422,0,0,0,0.37844,171.39,0
2.2523,0,0,0,0.37983,170.2,0
2.2623,0,0,0,0,0,0
2.2723,0,0,0,0.384,171.07,0
2.2823,0,0,0,0.38539,171.32,0
2.2923,0,0,0,0.38668,172.1,0
2.3023,0,0,0,0,0,0
2.3123,0,0,0,0.39186,173.39,0
2.3223,0,0,0,0.39303,173.84,0
2.3323,0,0,0,0,0,0
2.3423,0,0,0,0.39654,174.87,0
2.3524,0,0,0,0.39771,175.53,0
2.3624,0,0,0,0.399,175.94,0
2.3724,0,0,0,0.39964,176.21,0
2.3824,0,0,0,0.40414,177.53,0
2.3924,0,0,0,0.40544,178.07,0
2.4024,0,0,0,0,0,0
2.4124,0,0,0,0.40934,179.1,0
2.4224,0,0,0,0.41064,179.77,0
2.4324,0,0,0,0.41183,180.13,0
2.4424,0,0,0,0.41242,180.38,0
2.4525,0,0,0,0.41656,181.5,0
2.4625,0,0,0,0.41785,182.05,0
2.4725,0,0,0,0,0,0
2.4825,0,0,0,0.42173,183.06,0
2.4925,0,0,0,0.42302,183.61,0
2.5025,0,0,0,0.42434,183.91,0
2.5125,0,0,0,0,0,0
2.5225,0,0,0,0.42958,185.32,0
2.5325,0,0,0,0.43075,185.58,0
2.5425,0,0,0,0,0,0
2.5526,0,0,0,0.4343,186.28,0
2.5626,0,0,0,0.43548,186.88,0
2.5726,0,0,0,0.43677,187.17,0
2.5826,0,0,0,0.43741,187.4,0
2.5926,0,0,0,0.44191,188.42,0
2.6026,0,0,0,0.4432,188.76,0
2.6126,0,0,0,0,0,0
2.6226,0,0,0,0.44706,189.44,0
2.6326,0,0,0,0.44835,189.94,0
2.6426,0,0,0,0.44951,190.3,0
